fecha,temp_min,temp_max,temp_tarde,temp_noche,temp_vespertina,temp_manana,humedad_tarde,precipitacion_total,presion_tarde,vel_viento_max,dir_viento_max,nubosidad_tarde,latitude,longitude
2014-08-24,15.5,34.8,32.8,17.5,31.8,16,30,0,1007,8.23,310,0,-30.0346,-51.2177
2014-08-25,11.8,22.8,14.8,20.8,13.8,20.8,88,8.99,1012,7.72,280,90,-30.0346,-51.2177
2014-08-26,10.4,13.8,13.4,12.4,12.4,11.4,62,0,1015,12.86,280,40,-30.0346,-51.2177
2014-08-27,7,14.8,12.4,11.4,12.8,7.4,58,0,1021,8.75,290,40,-30.0346,-51.2177
2014-08-28,5.8,15.8,13.4,6,12.4,6.4,60,0,1023,4.12,260,75,-30.0346,-51.2177
2014-08-29,5.5,20.8,18,8,17,6.1,50,0,1021,7.2,100,0,-30.0346,-51.2177
2014-08-30,7,24.4,21.4,10.5,21.4,7.5,56,0,1018,5.66,100,1,-30.0346,-51.2177
2014-08-31,15.6,23.8,20.4,16.8,22.4,15.8,85,24.4,1011,7.2,70,20,-30.0346,-51.2177
2014-09-01,13.4,21.8,20.4,19,16.4,15.2,66,0,1014,6.17,100,40,-30.0346,-51.2177
2014-09-02,12.4,17,15.8,14,16.8,12.8,94,36.56,1011,10.29,100,90,-30.0346,-51.2177
2014-09-03,15.4,20.4,20.4,15.4,18,15.5,68,2.07,1019,11.32,100,75,-30.0346,-51.2177
2014-09-04,14.4,21.5,20.8,15.4,17.4,15,60,0,1023,11.32,110,75,-30.0346,-51.2177
2014-09-05,15,22.8,22.4,16,19.8,15,57,0,1021,6.69,90,75,-30.0346,-51.2177
2014-09-06,14.1,22.4,22.4,15.8,17,14.8,60,15.06,1013,5.14,220,40,-30.0346,-51.2177
2014-09-07,13.5,18.4,17.4,15.5,17.7,15.5,79,0,1022,5.14,100,75,-30.0346,-51.2177
2014-09-08,12.8,26.8,21.6,13.4,24.4,13.4,71,0,1020,4.12,110,40,-30.0346,-51.2177
2014-09-09,14.4,32.8,29.8,17,29.3,14.4,49,0,1009,6.17,300,0,-30.0346,-51.2177
2014-09-10,14,21.1,16.8,20.8,15,20.8,88,17.59,1010,7.72,200,90,-30.0346,-51.2177
2014-09-11,12.8,15,13.8,13.8,14.4,13.8,88,25.38,1021,5.14,130,90,-30.0346,-51.2177
2014-09-12,13.4,18,15.8,14,18,13.4,91,18.14,1019,5.66,110,90,-30.0346,-51.2177
2014-09-13,15.4,27.4,24.4,16,24,15.4,67,0,1018,6.17,110,0,-30.0346,-51.2177
2014-09-14,16,31.4,28.2,19,25.8,16.5,50,2.04,1011,5.14,220,0,-30.0346,-51.2177
2014-09-15,16.4,21.8,21,18.4,17.5,19.8,77,13.7,1010,11.32,290,75,-30.0346,-51.2177
2014-09-16,12.4,19.8,18.4,15.4,19.4,12.4,61,0,1019,5.66,280,75,-30.0346,-51.2177
2014-09-17,12,21,19.4,12.5,17.4,12,64,0,1020,7.72,110,40,-30.0346,-51.2177
2014-09-18,13.5,21.4,20.4,16,19.4,13.5,70,0,1015,4.12,110,0,-30.0346,-51.2177
2014-09-19,17.4,24,22,18.4,22.4,17.4,73,3.8,1011,5.14,280,0,-30.0346,-51.2177
2014-09-20,17,24.4,22.4,18.4,21.8,17.4,69,0.1,1013,7.72,300,75,-30.0346,-51.2177
2014-09-21,12.5,18.4,16.4,16.5,17.4,14.4,70,0.79,1020,8.75,210,75,-30.0346,-51.2177
2014-09-22,9,22.8,20.8,11.5,19.4,9,55,0,1021,8.23,100,40,-30.0346,-51.2177
2014-09-23,12.5,28.8,25.2,16,26.4,12.5,41,0,1015,5.14,100,0,-30.0346,-51.2177
2014-09-24,15.8,21.8,21.8,20.8,18.8,18.8,65,0.87,1016,6.17,150,75,-30.0346,-51.2177
2014-09-25,13.8,26.8,24.8,15.8,22.8,14.8,57,1.17,1013,7.2,90,0,-30.0346,-51.2177
2014-09-26,14.8,23.8,19.8,19.8,16.8,17.8,78,3.94,1014,7.72,180,75,-30.0346,-51.2177
2014-09-27,14.6,18.8,18.8,14.8,17.8,15.8,68,0,1022,9.77,90,75,-30.0346,-51.2177
2014-09-28,14.8,24.8,24.8,15.8,21.8,14.8,61,3.99,1015,6.17,90,0,-30.0346,-51.2177
2014-09-29,18.8,23.8,22.8,19.8,21.8,19.8,83,11.77,1012,4.63,320,90,-30.0346,-51.2177
2014-09-30,17.6,20.8,18.8,18.8,20.8,17.8,94,5.7,1013,5.14,100,90,-30.0346,-51.2177
2014-10-01,15.8,21.8,20.8,18.8,18.8,18.8,60,3.91,1019,6.17,170,75,-30.0346,-51.2177
2014-10-02,13.8,20.8,19.8,15.8,18.8,13.8,53,0,1028,7.72,120,75,-30.0346,-51.2177
2014-10-03,14.5,20.8,20.8,14.8,17.8,14.8,46,0,1030,10.8,100,75,-30.0346,-51.2177
2014-10-04,14.4,23.8,22.8,15.8,18.8,15.8,44,0,1024,10.8,100,0,-30.0346,-51.2177
2014-10-05,13.8,25.8,23.8,16.8,20.8,13.8,47,0,1022,6.17,90,0,-30.0346,-51.2177
2014-10-06,16.3,22.8,19.8,17.8,21.8,17.8,60,0.31,1019,4.63,90,75,-30.0346,-51.2177
2014-10-07,17.2,26.8,25.8,19.8,24.8,17.8,54,0.16,1017,4.63,280,40,-30.0346,-51.2177
2014-10-08,15.8,29.8,27.8,18.8,26.8,15.8,48,0,1014,7.2,90,0,-30.0346,-51.2177
2014-10-09,17.8,29.8,29.8,20.8,25.8,17.8,43,0.44,1008,5.66,10,0,-30.0346,-51.2177
2014-10-10,12.8,29.8,28.8,20.8,18.8,19.8,45,3.91,1010,8.23,190,0,-30.0346,-51.2177
2014-10-11,15.5,20.8,18.8,15.8,19.8,16.8,78,8.29,1017,6.69,110,75,-30.0346,-51.2177
2014-10-12,17.7,24.8,22.8,17.8,23.8,17.8,78,16.27,1014,4.12,90,75,-30.0346,-51.2177
2014-10-13,17.8,21.8,20.2,19.8,18.8,17.8,76,26.21,1017,6.17,150,90,-30.0346,-51.2177
2014-10-14,17.5,24.8,21.8,18.8,21.8,18.8,78,2.74,1018,6.17,120,75,-30.0346,-51.2177
2014-10-15,16.6,27.8,26.8,17.8,22.8,16.8,62,0,1017,10.29,100,0,-30.0346,-51.2177
2014-10-16,19.5,21.8,20.8,20.8,20.8,19.8,85,17.18,1013,8.23,90,90,-30.0346,-51.2177
2014-10-17,18.8,21.8,19.8,19.8,20.8,19.9,88,2.93,1016,7.72,30,90,-30.0346,-51.2177
2014-10-18,17.8,24.8,20.8,18.8,22.8,18.8,83,2.45,1011,5.14,70,90,-30.0346,-51.2177
2014-10-19,18.8,23.8,20.8,20.8,20.8,19.8,88,19.01,1012,7.72,290,75,-30.0346,-51.2177
2014-10-20,14.7,23.8,21.8,18.8,20.8,14.8,50,0,1020,5.14,170,0,-30.0346,-51.2177
2014-10-21,13.7,23.8,21.8,16.8,23.3,13.8,57,0,1023,5.66,90,75,-30.0346,-51.2177
2014-10-22,13.8,26.8,22.8,16.8,24.8,14.8,53,0,1021,7.2,110,0,-30.0346,-51.2177
2014-10-23,15.7,27.8,23.8,17.8,26.8,15.8,54,0,1018,4.63,330,0,-30.0346,-51.2177
2014-10-24,16.8,27.8,23.8,17.8,25.8,16.8,65,0,1015,5.66,280,1,-30.0346,-51.2177
2014-10-25,19.6,26.8,23.8,20.8,25.8,19.8,69,0.16,1014,6.69,110,75,-30.0346,-51.2177
2014-10-26,19.3,27.8,25.8,20.8,25.8,19.8,65,0,1014,7.2,110,40,-30.0346,-51.2177
2014-10-27,17.8,30.8,28.8,20.8,28.8,18.8,52,0,1015,6.17,100,0,-30.0346,-51.2177
2014-10-28,18.8,35.8,30.8,20.8,32.8,18.8,52,0,1013,6.69,90,0,-30.0346,-51.2177
2014-10-29,18.9,36.8,31.8,22.8,36.8,19.8,52,0,1006,5.14,320,0,-30.0346,-51.2177
2014-10-30,19.8,26.8,23.8,26.8,20.8,20.8,69,23.28,1009,11.83,200,75,-30.0346,-51.2177
2014-10-31,18.4,28.8,26.8,21.8,25.8,18.8,66,0,1012,6.69,120,40,-30.0346,-51.2177
2014-11-01,20.8,24.8,23.8,21.8,22.8,21.8,78,1.17,1015,6.69,150,90,-30.0346,-51.2177
2014-11-02,19.8,21,20.8,20.8,19.8,20.8,94,9.75,1019,8.23,110,90,-30.0346,-51.2177
2014-11-03,20,29.8,26.8,20.8,27.8,20.8,74,2.02,1009,9.26,100,40,-30.0346,-51.2177
2014-11-04,18.8,25.8,21.8,21.8,22.8,21.8,88,14.59,1011,5.66,280,90,-30.0346,-51.2177
2014-11-05,16.5,23.2,20.8,17.8,22.3,17.8,56,0,1020,8.23,100,75,-30.0346,-51.2177
2014-11-06,16.2,25.8,25.8,17.8,21.2,16.8,54,5.04,1016,6.17,100,0,-30.0346,-51.2177
2014-11-07,18.8,27.8,25.8,19.8,26.8,18.8,69,27.91,1009,6.69,290,75,-30.0346,-51.2177
2014-11-08,17.2,28.8,23.8,20.8,28.8,17.2,69,0,1013,4.63,100,40,-30.0346,-51.2177
2014-11-09,17.6,29.8,26.8,20.8,29.8,17.8,51,0,1015,4.12,240,0,-30.0346,-51.2177
2014-11-10,18.8,29.8,26.8,23.8,28.8,18.8,61,0,1014,5.66,120,20,-30.0346,-51.2177
2014-11-11,19.1,29.8,26.8,20.8,27.8,19.8,57,0,1010,4.63,100,20,-30.0346,-51.2177
2014-11-12,19.8,22.8,20.8,22.8,20.8,20.8,94,5.7,1008,6.17,180,90,-30.0346,-51.2177
2014-11-13,18.8,23.8,21.8,19.8,22.8,18.8,73,2.64,1014,7.2,180,75,-30.0346,-51.2177
2014-11-14,15.4,23.8,21.8,17.8,23.8,15.8,60,1.24,1017,5.66,120,75,-30.0346,-51.2177
2014-11-15,13.4,26.8,23.8,17.3,26.8,13.8,31,0,1019,5.66,100,0,-30.0346,-51.2177
2014-11-16,15.4,29.8,25.8,17.8,29.8,15.8,44,0,1019,5.66,320,0,-30.0346,-51.2177
2014-11-17,18.9,28.8,25.8,21.8,27.8,20.8,65,0,1019,6.69,90,40,-30.0346,-51.2177
2014-11-18,17.3,31.8,27.8,19.8,27.8,17.8,37,0,1014,7.2,110,0,-30.0346,-51.2177
2014-11-19,17.8,31.8,28.8,20.8,29.8,18.8,51,0,1010,4.63,90,0,-30.0346,-51.2177
2014-11-20,19.8,32.8,29.8,23.8,30.8,19.8,55,0.31,1012,7.2,170,0,-30.0346,-51.2177
2014-11-21,21.8,31.8,28.8,22.8,28.8,21.8,58,1.53,1011,7.72,80,40,-30.0346,-51.2177
2014-11-22,20.8,25.8,23.8,22.8,25.8,22.8,64,0.28,1010,10.8,260,75,-30.0346,-51.2177
2014-11-23,17.6,26.8,24.8,20.8,26.8,17.8,54,0,1015,7.72,110,75,-30.0346,-51.2177
2014-11-24,16.1,33.8,28.8,18.8,33.8,16.8,51,0,1012,6.69,110,0,-30.0346,-51.2177
2014-11-25,21.8,30.8,24.8,25.8,24.8,23.8,83,21.99,1009,7.72,350,75,-30.0346,-51.2177
2014-11-26,21.4,28.8,26.8,22.8,26.8,21.8,70,1.32,1010,6.69,150,75,-30.0346,-51.2177
2014-11-27,20.4,25.8,25.8,22.8,25.8,20.8,65,1.14,1014,6.17,150,40,-30.0346,-51.2177
2014-11-28,16.6,28.8,25.8,20.8,25.8,16.8,51,0,1017,7.72,140,20,-30.0346,-51.2177
2014-11-29,19,31.8,29.8,20.8,29.8,19.8,52,0,1015,8.23,100,0,-30.0346,-51.2177
2014-11-30,19.8,33.8,30.8,22.8,31.8,19.8,49,0,1011,6.17,100,0,-30.0346,-51.2177
2014-12-01,25.1,30.8,28.8,26.8,30.8,25.8,62,0.56,1012,6.69,10,20,-30.0346,-51.2177
2014-12-02,23.3,33.8,31.8,27.8,26.8,23.3,59,13.01,1008,8.23,260,0,-30.0346,-51.2177
2014-12-03,21.8,26.8,24.8,24.8,26.8,21.8,79,14.39,1010,10.29,280,75,-30.0346,-51.2177
2014-12-04,16.8,27.8,25.8,22.8,26.8,16.8,58,0,1017,5.66,140,75,-30.0346,-51.2177
2014-12-05,16.8,28.8,26.8,19.8,27.8,16.8,51,0,1019,10.29,100,0,-30.0346,-51.2177
2014-12-06,17.6,30.8,26.8,20.8,28.8,17.8,34,0,1016,8.23,110,0,-30.0346,-51.2177
2014-12-07,18.8,34.8,30.8,21.8,34.8,18.8,48,0,1013,6.17,100,0,-30.0346,-51.2177
2014-12-08,23.8,35.8,32.8,25.8,31.8,23.8,52,2.56,1011,8.75,260,0,-30.0346,-51.2177
2014-12-09,22.8,30.8,26.8,24.8,30.8,22.8,74,14.93,1009,4.12,70,0,-30.0346,-51.2177
2014-12-10,21.8,31.8,29.8,23.8,24.2,22.8,66,20.26,1008,5.14,280,40,-30.0346,-51.2177
2014-12-11,22.8,25.8,23.8,22.8,24.8,22.8,89,8.69,1014,6.69,180,90,-30.0346,-51.2177
2014-12-12,21.6,25.8,24.8,22.8,23.8,21.8,79,2.93,1012,7.2,110,90,-30.0346,-51.2177
2014-12-13,19.8,24.8,24.8,22.8,24.8,22.8,83,1.76,1008,6.69,170,75,-30.0346,-51.2177
2014-12-14,16.8,26.8,24.8,19.8,24.8,16.8,65,1,1015,6.69,170,75,-30.0346,-51.2177
2014-12-15,16.5,26.8,25.8,19.8,25.8,16.8,54,0,1018,10.29,100,75,-30.0346,-51.2177
2014-12-16,18.8,27.8,25.8,20.8,26.8,18.8,61,0.3,1015,6.69,100,0,-30.0346,-51.2177
2014-12-17,21.5,27.8,26.8,22.8,26.8,21.8,74,3.95,1010,6.69,270,75,-30.0346,-51.2177
2014-12-18,21.8,29.8,26.8,22.8,28.8,21.8,47,0,1012,6.17,90,20,-30.0346,-51.2177
2014-12-19,18.8,30.8,28.8,21.8,29.8,19.8,35,0,1009,6.69,130,0,-30.0346,-51.2177
2014-12-20,19.8,34.8,30.8,22.8,31.8,19.8,55,0.27,1005,16.98,350,0,-30.0346,-51.2177
2014-12-21,20.8,23.8,23.8,21.8,21.8,21.8,94,19.7,1001,6.69,70,75,-30.0346,-51.2177
2014-12-22,19.8,23.8,22.8,21.8,23.8,19.8,65,0,1014,6.69,180,75,-30.0346,-51.2177
2014-12-23,14.8,24.8,23.8,18.8,23.8,14.8,41,0,1023,6.17,110,40,-30.0346,-51.2177
2014-12-24,15.8,26.8,24.8,18.8,25.8,16.8,57,0,1019,9.77,100,40,-30.0346,-51.2177
2014-12-25,17.8,29.8,27.8,20.8,28.8,17.8,51,0.12,1017,6.69,100,0,-30.0346,-51.2177
2014-12-26,21.4,29.8,28.8,22.8,24.8,21.8,62,1.03,1016,5.14,10,40,-30.0346,-51.2177
2014-12-27,21.8,27.8,24.9,22.8,27.8,21.8,83,18.07,1010,7.2,10,90,-30.0346,-51.2177
2014-12-28,22.9,27,26.5,25.1,24.7,23.5,81,7.18,1010,6.7,280,75,-30.0346,-51.2177
2014-12-29,20.9,29.1,25.8,22.7,28.5,20.9,74,0.79,1010,5.7,110,75,-30.0346,-51.2177
2014-12-30,21.2,29.9,27.5,24.3,28,21.2,64,1.16,1007,5.7,280,0,-30.0346,-51.2177
2014-12-31,22.8,30.1,27.6,24.8,29.1,23.3,62,7.02,1004,6.2,340,40,-30.0346,-51.2177
2015-01-01,22.2,27.1,26.8,26.7,26.4,25.1,74,8.61,1006,7.7,340,40,-30.0346,-51.2177
2015-01-02,20.4,25.2,22.7,22.3,25.1,20.4,60,2.57,1012,5.1,240,40,-30.0346,-51.2177
2015-01-03,18.6,28.1,24.5,20.2,28,18.6,57,0,1017,6.7,110,40,-30.0346,-51.2177
2015-01-04,17.7,30.8,27.3,20.8,29.6,17.9,58,0,1017,6.2,130,0,-30.0346,-51.2177
2015-01-05,18.5,32.1,28.3,22.8,31.2,18.5,45,0,1016,6.7,130,0,-30.0346,-51.2177
2015-01-06,22.4,35.3,31.8,24.6,32.9,23,49,0,1014,7.2,120,0,-30.0346,-51.2177
2015-01-07,23.5,33.2,31.8,27.2,24.6,25.4,66,15.88,1010,6.7,100,20,-30.0346,-51.2177
2015-01-08,23,26.5,24.9,24.2,25.1,24,100,9.89,1013,3.1,100,75,-30.0346,-51.2177
2015-01-09,23.1,32.5,27.8,24.1,25.2,23.1,74,14.53,1011,13.9,260,20,-30.0346,-51.2177
2015-01-10,23.1,32.6,28.3,24.3,31.7,23.1,74,0,1013,6.7,90,75,-30.0346,-51.2177
2015-01-11,23.1,32.9,30.2,26.1,30.8,23.1,58,0,1013,5.1,280,0,-30.0346,-51.2177
2015-01-12,25,32.4,29.3,26.3,31.9,25.3,70,0,1012,7.7,290,75,-30.0346,-51.2177
2015-01-13,23.6,34.5,31,26.5,32,23.7,55,1.5,1012,5.7,100,0,-30.0346,-51.2177
2015-01-14,23.2,29.9,28.5,26,23.8,23.7,70,16.97,1010,9.3,190,75,-30.0346,-51.2177
2015-01-15,22.7,25.8,24.4,23.6,23.9,23,78,1.11,1018,7.7,90,75,-30.0346,-51.2177
2015-01-16,22.5,29.3,27.2,22.7,29.3,22.6,65,0,1015,4.6,120,0,-30.0346,-51.2177
2015-01-17,23.8,28.3,23.9,25.5,28,24.3,94,2.07,1012,6.2,280,90,-30.0346,-51.2177
2015-01-18,22.5,28.7,26.9,23.4,28.7,22.5,69,0,1015,5.7,90,75,-30.0346,-51.2177
2015-01-19,22.5,32.8,29.3,24.1,32.7,22.5,66,0,1013,5.7,100,75,-30.0346,-51.2177
2015-01-20,22.1,27.5,25.8,26.3,26.4,23.6,83,2.77,1014,7.7,170,75,-30.0346,-51.2177
2015-01-21,19.8,26.3,23.9,21.4,24.9,19.9,78,0.32,1019,7.7,180,75,-30.0346,-51.2177
2015-01-22,18.3,26.6,23.8,20.9,25.8,18.3,69,0,1022,9.8,90,75,-30.0346,-51.2177
2015-01-23,17.8,29.1,26.4,21.8,27.7,17.9,54,0,1019,8.2,110,40,-30.0346,-51.2177
2015-01-24,18.3,31.6,27.6,21.7,30.8,18.3,51,0,1013,6.7,90,0,-30.0346,-51.2177
2015-01-25,20.6,32.1,28.4,24.8,31.4,21.5,58,0,1011,4.6,270,0,-30.0346,-51.2177
2015-01-26,22.1,32.6,29.9,25.1,31.5,22.9,62,0,1012,6.2,110,0,-30.0346,-51.2177
2015-01-27,23.4,34.3,31.4,26.1,29.7,23.9,59,0,1011,7.2,80,0,-30.0346,-51.2177
2015-01-28,23.7,33.5,30.7,24.8,27.5,24.1,62,5.06,1009,4.1,350,0,-30.0346,-51.2177
2015-01-29,20.3,25,23.3,25,25,24.1,88,19.06,1010,8.2,190,90,-30.0346,-51.2177
2015-01-30,18.2,26.4,25,21.1,25.7,18.6,54,0,1019,8.8,140,40,-30.0346,-51.2177
2015-01-31,19.2,26.8,24.7,20.5,25.3,20.4,65,0.5,1019,8.2,110,75,-30.0346,-51.2177
2015-02-01,20.3,29.7,27.8,21.7,29.6,21,62,0,1016,7.2,100,20,-30.0346,-51.2177
2015-02-02,21.6,32.4,29.3,23.7,31.7,21.6,55,0,1014,6.2,160,0,-30.0346,-51.2177
2015-02-03,22.3,31.9,29,25.2,29.1,23.1,66,0,1011,9.3,100,40,-30.0346,-51.2177
2015-02-04,21.8,29.1,28.1,24,27.9,22.7,62,0,1010,10.3,110,40,-30.0346,-51.2177
2015-02-05,21.5,28.7,27.2,23.5,28,21.9,58,0,1011,8.2,120,40,-30.0346,-51.2177
2015-02-06,21.5,28.5,27.1,23.1,27,21.5,61,0.5,1010,6.7,150,75,-30.0346,-51.2177
2015-02-07,19.8,28.1,25.8,21.3,27.5,20.2,54,0,1010,6.2,150,75,-30.0346,-51.2177
2015-02-08,17.1,30.6,26.2,20.6,29.1,17.7,57,0,1011,7.2,110,0,-30.0346,-51.2177
2015-02-09,19.8,32.4,25,23.2,28.2,20.2,88,2,1009,8.8,20,75,-30.0346,-51.2177
2015-02-10,20.6,34.2,30.5,22.9,30.6,20.7,58,0.5,1009,6.2,270,0,-30.0346,-51.2177
2015-02-11,23.1,28.1,24.2,23.7,28.1,23.7,94,2.48,1013,4.6,210,90,-30.0346,-51.2177
2015-02-12,23.4,31.8,25,24.9,31.8,23.4,88,0,1014,5.1,110,90,-30.0346,-51.2177
2015-02-13,23.1,30,26.6,25.8,28.3,23.5,83,0,1016,6.7,180,40,-30.0346,-51.2177
2015-02-14,22,26.3,24.5,23.8,24.7,22.1,73,0,1018,7.2,130,90,-30.0346,-51.2177
2015-02-15,21.6,27.6,25.9,23,27.1,21.6,61,0,1018,8.2,100,75,-30.0346,-51.2177
2015-02-16,20.7,27.1,24.7,22.1,27,21.5,73,0,1017,6.7,90,90,-30.0346,-51.2177
2015-02-17,18.9,28.9,26.8,22.1,26.7,19.4,61,0.37,1015,8.8,110,40,-30.0346,-51.2177
2015-02-18,20.3,30.4,27.7,22.2,28.3,20.4,58,0,1010,8.2,100,40,-30.0346,-51.2177
2015-02-19,21.6,32,29.5,23.6,26.3,21.7,62,0.5,1005,5.1,100,20,-30.0346,-51.2177
2015-02-20,22.9,25.8,23,23.6,25.3,23,100,0.93,1013,4.1,230,90,-30.0346,-51.2177
2015-02-21,20.9,27.6,26.1,22.9,26.5,20.9,69,0.5,1019,9.3,90,75,-30.0346,-51.2177
2015-02-22,22.1,28.1,26.4,23.4,25.4,22.2,78,0,1018,4.1,80,40,-30.0346,-51.2177
2015-02-23,21.3,29.5,28.1,22.6,26.8,21.3,65,0,1016,4.1,180,75,-30.0346,-51.2177
2015-02-24,21.4,29.7,28.2,24,27.8,22.9,69,5.66,1015,6.7,100,40,-30.0346,-51.2177
2015-02-25,20,32,30,21.8,29,20,51,0,1014,7.2,130,0,-30.0346,-51.2177
2015-02-26,21.7,29.6,26.8,23.9,24,21.7,74,7,1012,8.8,260,75,-30.0346,-51.2177
2015-02-27,21.4,28,27.3,21.8,25,21.7,74,0,1011,6.7,290,75,-30.0346,-51.2177
2015-02-28,19.3,26.8,26.5,22.5,24.9,19.3,61,0,1017,8.8,110,75,-30.0346,-51.2177
2015-03-01,18.6,29.8,28.7,20.2,26.3,18.6,48,0,1017,7.2,130,0,-30.0346,-51.2177
2015-03-02,20.2,31.4,29.3,22.2,30.6,20.2,51,0,1015,4.6,100,0,-30.0346,-51.2177
2015-03-03,22.5,33.3,32,23.7,30.5,22.5,49,0,1014,8.2,100,0,-30.0346,-51.2177
2015-03-04,21.7,33.5,31.8,24.1,29.8,21.7,55,0.67,1012,5.14,100,0,-30.0346,-51.2177
2015-03-05,23.2,28,27.2,24.1,26.9,23.2,84,3.94,1013,5.14,290,75,-30.0346,-51.2177
2015-03-06,21.7,29,27.7,23,25.6,22,70,0,1015,6.69,140,75,-30.0346,-51.2177
2015-03-07,19.3,29,27.7,21.6,25.6,19.3,58,0,1015,7.72,120,20,-30.0346,-51.2177
2015-03-08,21.1,30.4,29.5,21.1,27.8,21.1,59,0,1014,7.72,100,75,-30.0346,-51.2177
2015-03-09,22.5,30.1,29,23.6,27,22.5,70,0.5,1014,7.72,90,75,-30.0346,-51.2177
2015-03-10,21.7,26.8,24.4,22.7,25.9,22.6,89,6.8,1014,6.69,130,75,-30.0346,-51.2177
2015-03-11,21,28.6,27.6,21,26.7,22,65,0.5,1012,7.2,160,40,-30.0346,-51.2177
2015-03-12,20.2,28.7,27.2,21.7,26.8,20.2,65,0,1012,5.7,250,40,-30.0346,-51.2177
2015-03-13,20.3,30.6,28.6,22.2,26.9,20.3,62,0,1012,7.2,100,20,-30.0346,-51.2177
2015-03-14,21.5,32,30,22.6,29.5,21.5,62,0,1012,6.2,110,0,-30.0346,-51.2177
2015-03-15,22.5,30,28.3,23.6,28.7,22.5,78,0,1013,4.6,110,75,-30.0346,-51.2177
2015-03-16,22.5,29.8,29.1,24,27.7,23.1,58,0,1016,6.2,100,40,-30.0346,-51.2177
2015-03-17,18,28.9,27.7,20.4,26,18,57,0,1017,6.7,130,40,-30.0346,-51.2177
2015-03-18,18.1,29.8,28.2,20.8,26.8,18.2,58,0,1018,8.2,90,20,-30.0346,-51.2177
2015-03-19,18.3,30.3,28.3,21.1,27,18.3,51,0,1018,7.2,100,0,-30.0346,-51.2177
2015-03-20,17.4,32.6,29.6,20.2,31.5,17.4,58,0,1013,6.7,330,0,-30.0346,-51.2177
2015-03-21,20.6,26.5,26.5,25,22,21.9,65,0,1012,7.7,190,75,-30.0346,-51.2177
2015-03-22,16.9,24.6,23.7,20.3,22.1,16.9,50,0,1017,5.7,180,40,-30.0346,-51.2177
2015-03-23,15.2,26.2,25.5,18,22.5,15.2,61,0,1019,7.2,110,75,-30.0346,-51.2177
2015-03-24,17.3,29.2,27.3,19.5,25.4,17.3,54,0,1020,8.8,100,20,-30.0346,-51.2177
2015-03-25,19.1,31.7,29.1,21.1,29.1,19.1,51,0,1016,4.6,20,0,-30.0346,-51.2177
2015-03-26,19,23.6,21.8,23.6,21,21.5,83,1.5,1015,5.1,190,90,-30.0346,-51.2177
2015-03-27,18.4,24.2,22.5,19,23.3,18.6,64,0,1018,3.6,320,75,-30.0346,-51.2177
2015-03-28,15.6,25.6,25.6,17.3,22.1,16,57,0,1020,8.2,110,75,-30.0346,-51.2177
2015-03-29,20,26.1,25,20.5,23.7,20.6,65,0,1016,8.2,100,0,-30.0346,-51.2177
2015-03-30,19.6,26.3,24.4,21.1,24.8,19.6,83,15.71,1010,8.2,270,75,-30.0346,-51.2177
2015-03-31,19.7,26.4,23.6,20.4,24.9,20.1,83,0,1014,6.7,290,75,-30.0346,-51.2177
2015-04-01,18.4,27.5,25.7,19.6,24.4,18.4,57,0,1017,4.6,130,40,-30.0346,-51.2177
2015-04-02,15.9,28.7,27,19,25.5,15.9,54,0,1018,5.7,110,0,-30.0346,-51.2177
2015-04-03,15.4,31.7,28.7,18.2,28.4,15.4,58,0,1014,5.7,100,0,-30.0346,-51.2177
2015-04-04,17.2,31.7,29.2,20.2,28.4,17.2,51,0,1010,6.2,100,0,-30.0346,-51.2177
2015-04-05,19.3,23.2,23.2,21.3,21.3,21.4,88,8.81,1008,4.6,260,90,-30.0346,-51.2177
2015-04-06,17.6,24,22.9,21.2,21.5,19.4,56,0.5,1017,9.3,150,75,-30.0346,-51.2177
2015-04-07,15.2,24.8,24,17.1,21.9,15.2,41,0,1019,6.7,110,0,-30.0346,-51.2177
2015-04-08,13.9,26.7,25.6,16.3,23.7,14,55,0,1018,3.31,103,0,-30.0346,-51.2177
2015-04-09,16.1,28.3,27,18.1,26,16.1,58,0,1019,3.03,322,16,-30.0346,-51.2177
2015-04-10,16.6,28.7,27.7,19.1,25.5,16.6,58,0,1020,2.55,104,0,-30.0346,-51.2177
2015-04-11,15.2,29,28.2,19.2,26,15.2,55,0,1017,3.14,149,0,-30.0346,-51.2177
2015-04-12,19.4,25.4,25.3,19.7,22.6,19.4,71,1.03,1019,3.85,134,53,-30.0346,-51.2177
2015-04-13,16.9,26.4,26.4,19.4,23.1,16.9,63,0,1018,4.85,102,86,-30.0346,-51.2177
2015-04-14,18.6,29.6,27.9,19.8,26.6,18.7,64,0.55,1014,2.76,114,5,-30.0346,-51.2177
2015-04-15,20.9,25.7,25.5,22.6,24,20.9,72,0.61,1014,3.05,144,91,-30.0346,-51.2177
2015-04-16,20.5,24.9,24.3,21.3,22.8,20.5,77,0.68,1018,6.61,111,55,-30.0346,-51.2177
2015-04-17,19.6,27.9,26.6,21.1,24.4,19.6,68,5.19,1016,5.08,94,99,-30.0346,-51.2177
2015-04-18,17.2,24.7,23.8,20.3,22.6,20.3,66,3.35,1015,4.53,23,85,-30.0346,-51.2177
2015-04-19,14.1,27.1,24.8,15.7,25.6,14.1,74,0.15,1013,2.83,113,0,-30.0346,-51.2177
2015-04-20,20.6,23,22.7,21.3,22.3,20.6,90,8.74,1010,2.43,28,100,-30.0346,-51.2177
